,name,state_name,land_wind_,util_pv_te,longitude,latitude
1929,Sussex,Delaware,3141015.84,81984441.95,-75.40017607195084,38.66248660848251
1930,New Castle,Delaware,373929.51,19019248.54,-75.6529531518774,39.57668076022572
1931,Kent,Delaware,1304330.87,44941394.67,-75.56836731193921,39.08611586594981
1932,St. Joseph,Michigan,4574222.36,48646388.37,-85.52777259188312,41.914418222356346
1933,Roscommon,Michigan,2515227.68,33110046.77,-84.61162662896604,44.33559952986175
1934,St. Clair,Michigan,5361355.78,69426868.15,-82.68324805179125,42.94219886580056
1935,Saginaw,Michigan,7270734.39,81040550.47,-84.0531469755022,43.33501222396386
1936,Montgomery,Missouri,6899093.43,50428314.04,-91.47022031074701,38.94154029236968
1937,Moniteau,Missouri,6702145.23,32774277.14,-92.58308755594786,38.63273915509598
1938,Monroe,Missouri,9896387.27,73448788.91,-92.00073122450645,39.49547975771506
1939,Miller,Missouri,6979660.39,22030579.73,-92.42838954002458,38.21454515686468
1940,Mississippi,Missouri,5778170.05,53356775.83,-89.29114825219477,36.828070634145824
1941,Washington,Missouri,8159278.8,15383862.35,-90.87735696644567,37.96169338065909
1942,Wayne,Missouri,5801702.7,11411975.24,-90.46142465459862,37.11263431542232
1943,Wright,Missouri,10429568.81,32467163.72,-92.46869918365998,37.27014250862713
1944,Lee,Mississippi,2357329.01,45839586.48,-88.68041148376358,34.28987412993275
1945,Lincoln,Mississippi,4900113.73,54944035.77,-90.45401542217417,31.53240259734405
1946,Fulton,Indiana,5686847.64,42981995.3,-86.26358134077915,41.04696066688788
1947,Washington,Wisconsin,2342405.6,31651480.58,-88.23078456379636,43.368473333399535
1948,Waukesha,Wisconsin,1241236.88,31478177.52,-88.30452801300734,43.018196283719504
1949,Waushara,Wisconsin,4931052.14,55097829.68,-89.24290466722749,44.113122320357924
1950,Winnebago,Wisconsin,3419613.05,39110470.11,-88.64457673729424,44.0688464967218
1951,Caroline,Maryland,1799875.4,34150865.75,-75.83074775430634,38.872599747222445
1952,Charles,Maryland,1638604.05,29982102.2,-76.99017365918124,38.507304392696895
1953,Cecil,Maryland,2522647.24,23018663.55,-75.94202080111953,39.5758747539153
1954,Middlesex,New Jersey,686.78,3907259.09,-74.41284247289092,40.43849348918351
1955,Mercer,New Jersey,98363.3,7833718.89,-74.70151346680814,40.28327840777745
1956,Morris,New Jersey,228870.82,2122581.51,-74.54439846770252,40.861998235230644
1957,Monmouth,New Jersey,394430.99,16977325.02,-74.22517515080737,40.25843584237704
1958,Lee,Alabama,3723692.77,45137868.44,-85.35542643124504,32.601183880280374
1959,Ocean,New Jersey,449314.2,27703188.88,-74.29794923787954,39.90866003277626
1960,Limestone,Alabama,4299741.51,53793834.61,-86.98135524800821,34.81007719347112
1961,Effingham,Illinois,8339486.38,57682091.98,-88.58987494250754,39.05974017877325
1962,Richland,Ohio,5334405.67,35688368.62,-82.53646870145812,40.774699876472184
1963,Putnam,Ohio,9800388.23,59774665.82,-84.13172255345657,41.02208311046115
1964,Perry,Tennessee,3348144.92,4381269.87,-87.85896842898028,35.64265717299682
1965,Preble,Ohio,7694246.35,48776333.03,-84.64800681962569,39.74154130643963
1966,Portage,Ohio,3353675.06,35817214.96,-81.19719251931481,41.1675214292608
1967,Pike,Ohio,3930238.76,12442869.0,-83.06686485187241,39.07737456297201
1968,Henry,Alabama,4830240.92,50598623.56,-85.2413954179267,31.51466644758899
1969,Hale,Alabama,3598285.93,39083760.68,-87.62909936102488,32.76266470031428
1970,Greene,Alabama,2646695.98,46046164.53,-87.95223789203835,32.853147694540844
1971,Geneva,Alabama,3863364.49,64323118.76,-85.8390171232452,31.09501122013359
1972,Houston,Alabama,3276423.05,64253191.09,-85.30255787002274,31.153204196625232
1973,Wayne,Mississippi,4873655.43,56927941.13,-88.69579426234633,31.64076930356467
1974,Rensselaer,New York,3211058.61,9220635.39,-73.5097119947026,42.71104114807883
1975,Washington,Mississippi,5730953.55,81394216.47,-90.94745877620286,33.283664686711326
1976,Iowa,Wisconsin,11335733.93,25611992.98,-90.13542676011465,43.00048088584279
1977,Webster,Mississippi,2529570.22,34914316.95,-89.28482882914548,33.61305890359149
1978,Green,Wisconsin,9008970.21,36045198.8,-89.60220606474081,42.68000003618359
1979,Green Lake,Wisconsin,3274042.67,27395756.46,-89.0449477927032,43.80032747159228
1980,Grant,Wisconsin,17032723.28,43071013.05,-90.7062393521228,42.867471787578445
1981,Allen,Ohio,5821489.54,44344897.78,-84.10576186974772,40.77151532261651
1982,Adams,Ohio,4177110.81,25067405.53,-83.47198606270929,38.84566569296918
1983,Ashtabula,Ohio,5288104.66,65400214.24,-80.74832725740987,41.707446886568746
1984,Ashland,Ohio,5440493.29,34436751.51,-82.27067040637914,40.84601364365603
1985,Hawkins,Tennessee,2534114.52,7121521.08,-82.94476026884078,36.44114244534548
1986,Athens,Ohio,3784167.38,5595888.34,-82.04518317828976,39.333641344183725
1987,Henderson,Tennessee,5523282.93,37359375.73,-88.38798927929948,35.65425807850717
1988,Haywood,Tennessee,4797565.85,51566884.85,-89.28383698258776,35.58324495228787
1989,Fayette,West Virginia,2114243.63,1291205.45,-81.08118574126638,38.02877864970815
1990,Calhoun,West Virginia,1353166.28,0.0,-81.11754670679453,38.84450988511673
1991,Cabell,West Virginia,1232413.68,1126311.6,-82.24171093181107,38.4202979982495
1992,Doddridge,West Virginia,1465156.82,0.0,-80.70696405830913,39.26916933228239
1993,Clay,West Virginia,1320197.97,0.0,-81.07508377620042,38.46253321736589
1994,Stewart,Georgia,2960964.93,25605651.5,-84.83510035893863,32.07855380734247
1995,Centre,Pennsylvania,9389187.88,16175579.04,-77.8196633221222,40.919084937235255
1996,Cambria,Pennsylvania,7515004.68,6167647.2,-78.71358340319146,40.49531868232122
1997,Cameron,Pennsylvania,1977051.06,2739311.1,-78.20385501989013,41.4367628301442
1998,Screven,Georgia,1000865.91,54998849.45,-81.6119223116753,32.75064877783055
1999,Seminole,Georgia,1734727.07,29239580.53,-84.86885510389716,30.9387816554377
2000,Chester,Pennsylvania,2344526.62,20756466.7,-75.74845151453842,39.97319289022694
2001,Stephens,Georgia,799261.87,2998209.68,-83.29338476263781,34.553902523568155
2002,Bronx,New York,0.0,0.0,-73.86709416016147,40.852588987838686
2003,Broome,New York,4752960.3,2789582.18,-75.81959923233818,42.16019548565421
2004,Albany,New York,2508118.74,11840654.8,-73.97352693528168,42.600211667072436
2005,Allegany,New York,11747632.48,14197938.06,-78.02757277700945,42.257409083795594
2006,Knox,Indiana,8551771.97,61911661.69,-87.41801779183204,38.68907324725923
2007,Cattaraugus,New York,12339439.58,23105063.71,-78.6788308307945,42.248623522929414
2008,Marshall,Iowa,11839126.9,59285833.08,-92.99876894075763,42.03584834753866
2009,Somerset,Pennsylvania,12612134.05,14122645.58,-79.0283683794458,39.97243457747719
2010,Sullivan,Pennsylvania,3305269.21,2683888.03,-76.51195776228114,41.44599061037448
2011,Susquehanna,Pennsylvania,5649163.19,1068536.49,-75.800830417249,41.82139021461524
2012,Tioga,Pennsylvania,10298842.66,8693498.27,-77.25430244763892,41.77206236176378
2013,Carroll,Virginia,4691047.05,729835.19,-80.73390533227573,36.73153711961776
2014,Union,Pennsylvania,2250965.0,9308846.16,-77.06207604632999,40.96300466724819
2015,Charlotte,Virginia,3951795.99,34434639.48,-78.66166158512564,37.011587174460296
2016,Charles City,Virginia,523765.72,16166609.65,-77.06100047185859,37.3605290409485
2017,Grundy,Iowa,12323512.29,61880510.69,-92.79140902106296,42.40186923618445
2018,Lynchburg,Virginia,1632.68,236910.35,-79.19101325320759,37.40035954171235
2019,Westchester,New York,324260.33,1534047.58,-73.74783751301878,41.165077163188045
2020,Wayne,New York,3384786.48,39154372.76,-77.0302604599713,43.15557887488616
2021,Washington,New York,3760715.46,14245172.47,-73.430778394336,43.313671818769016
2022,Warren,New York,3641773.67,558748.45,-73.84596229353464,43.56101610630339
2023,Ulster,New York,3605562.27,16448329.94,-74.25844293214587,41.88814498375702
2024,Meade,Kentucky,3834818.72,18328676.38,-86.21695948972182,37.96949875719544
2025,Mason,Kentucky,3295599.22,11871953.7,-83.82405120197286,38.595194504593756
2026,Mercer,Kentucky,3275465.65,16483984.62,-84.87435118707944,37.811049169862855
2027,Union,North Carolina,4811430.54,62412111.18,-80.53084848625846,34.988352730806206
2028,Tyrrell,North Carolina,547847.39,17623084.43,-76.21186999555137,35.8161443589417
2029,Transylvania,North Carolina,1256947.22,1313666.91,-82.79833225111082,35.202130843150016
2030,Swain,North Carolina,185589.6,61663.77,-83.49272776173252,35.486714054309026
2031,Surry,North Carolina,3573524.1,16067767.7,-80.68819718687807,36.414804763133766
2032,Prentiss,Mississippi,2657531.98,37480609.52,-88.52010859364539,34.61828768266874
2033,Genesee,New York,2993119.24,38705659.71,-78.19377223504495,43.00092806483059
2034,Boyd,Kentucky,1114361.77,743340.14,-82.68776637087264,38.35956254494465
2035,Bourbon,Kentucky,4801822.53,25932395.02,-84.21717185483116,38.20672527545076
2036,Boone,Kentucky,1234741.35,9938454.66,-84.72793026508627,38.969964426954924
2037,Bell,Kentucky,1119470.68,185905.64,-83.67394128958915,36.73067941713137
2038,Bath,Kentucky,3209613.83,7846836.88,-83.74266710861485,38.14494389278677
2039,Anson,North Carolina,3822779.93,41639596.7,-80.10277605964346,34.97383576494474
2040,Alleghany,North Carolina,2431071.77,19564.48,-81.12856651227615,36.491502758012466
2041,Alexander,North Carolina,1839445.52,8567566.73,-81.17725222629811,35.92104465832092
2042,Alamance,North Carolina,3347782.87,36782786.46,-79.39943283511026,36.04399087759494
2043,Ashe,North Carolina,2551050.3,0.0,-81.50105734012335,36.43465392839867
2044,Pike,Mississippi,2155669.11,38620076.15,-90.40414869722763,31.174890515329004
2045,Adams,Wisconsin,5522043.53,63807471.83,-89.77064697650401,43.96960927805325
2046,Pontotoc,Mississippi,4012040.7,49560533.98,-89.03741685948472,34.225442973924494
2047,Warren,Missouri,4431421.99,27834195.53,-91.16070977979597,38.76462769635783
2048,Sullivan,Missouri,11796734.49,52194865.56,-93.111498174313,40.210665912989434
2049,Taney,Missouri,3703626.3,3248408.18,-93.04100036221233,36.65469697145627
2050,Texas,Missouri,15250649.6,48476661.76,-91.96506099577681,37.317316332868025
2051,Schuyler,Illinois,6342540.0,43820382.24,-90.61505147579669,40.15802284868323
2052,Perry,Mississippi,1926585.51,30391735.28,-88.99230909874701,31.172019004402205
2053,St. Clair,Illinois,5152850.72,63126444.94,-89.9283829559101,38.47029731792819
2054,Rock Island,Illinois,5762483.21,38516568.56,-90.56750900846606,41.46731741443768
2055,Sangamon,Illinois,14138695.28,103299945.87,-89.65889933918535,39.758175288145196
2056,Saline,Illinois,4349671.15,37917701.12,-88.54080795832796,37.753221381813916
2057,Lawrence,Pennsylvania,3247165.1,16976682.81,-80.33412931039744,40.99127572855607
2058,Lancaster,Pennsylvania,7471392.29,48883063.86,-76.24772366970599,40.04237310637328
2059,Van Wert,Ohio,8034319.5,50305963.65,-84.58606343869813,40.85539315460951
2060,Vinton,Ohio,3578034.18,2531700.35,-82.48534747196251,39.250977223411624
2061,Warren,Ohio,1972749.59,32342545.19,-84.16677359615835,39.42770307693159
2062,Washington,Ohio,4837490.01,6708024.18,-81.4953327016942,39.455266291913446
2063,Wayne,Ohio,7134268.64,47700858.31,-81.88805072138625,40.828873354498064
2064,Northampton,Pennsylvania,1467133.94,11516960.14,-75.30744298089702,40.754264038693265
2065,Northumberland,Pennsylvania,3554668.09,8457584.29,-76.70919245751494,40.851984330862564
2066,Montgomery,Pennsylvania,225312.77,9114111.29,-75.36731481019484,40.210846479674146
2067,Montour,Pennsylvania,1218209.76,4653204.4,-76.65850877286367,41.027819987630465
2068,Perry,Pennsylvania,4912970.62,6564832.16,-77.26226072311638,40.398405565771355
2069,Quitman,Mississippi,3153070.98,47844666.77,-90.28912770069664,34.25140936715609
2070,Nassau,New York,0.0,1674235.04,-73.58896257032612,40.74105590866924
2071,Montgomery,New York,3578994.64,19888811.33,-74.43973076454806,42.90230240227898
2072,Monroe,New York,1787883.78,35079821.84,-77.69605149506067,43.146210481860415
2073,Madison,New York,6111477.75,18004722.25,-75.66965730680452,42.91276215451218
2074,Livingston,New York,7416548.63,35700019.13,-77.77538338508792,42.72807478506361
2075,Meriwether,Georgia,3656399.58,39917777.54,-84.68825788964426,33.04068095779511
2076,Marion,Georgia,3069939.72,24417350.33,-84.52463457594523,32.35339111817514
2077,Madison,Georgia,2385095.34,21777221.27,-83.20894296789912,34.127936470791994
2078,Macon,Georgia,2444241.14,39775074.91,-84.04252813572668,32.3583741285334
2079,Amherst,Virginia,2628414.71,5647272.28,-79.14514605325648,37.60480260670641
2080,McIntosh,Georgia,154304.69,19132582.9,-81.41433788080371,31.500969978721685
2081,Monroe,West Virginia,3128806.41,1380581.34,-80.55056100522283,37.56036663357306
2082,Monongalia,West Virginia,1880260.15,0.0,-80.04656424733375,39.630271810957545
2083,Nicholas,West Virginia,3413943.27,2179214.71,-80.79932240521424,38.29169919146638
2084,Morgan,West Virginia,1507985.52,1023997.97,-78.25777640565407,39.56041950334934
2085,Ohio,West Virginia,642662.03,368.92,-80.61892439853317,40.09696553634095
2086,Laurens,Georgia,2684518.54,82857179.0,-82.92218516577933,32.46365746120749
2087,Lee,Georgia,1241473.0,37962241.76,-84.14113105024423,31.77949453970887
2088,Desha,Arkansas,5541101.86,70471707.98,-91.25393259644348,33.83337991719091
2089,Lamar,Georgia,1272132.8,17162089.92,-84.13953283165809,33.0765067943621
2090,Lanier,Georgia,173806.28,17630535.49,-83.0626846422958,31.037908019823167
2091,Faulkner,Arkansas,5639356.62,51312669.49,-92.33203603222465,35.14694810999498
2092,Fulton,Arkansas,7205078.41,25002331.24,-91.81823968529095,36.381654634483446
2093,Liberty,Georgia,165440.66,13960986.23,-81.49725257662672,31.829073808773714
2094,Clinton,Iowa,11690717.37,68923547.45,-90.53200620879304,41.89801514481058
2095,Clayton,Iowa,11403346.25,37052859.29,-91.34145253105066,42.84476752165607
2096,Yates,New York,3936866.62,14536771.09,-77.10547347893328,42.63344131234858
2097,Wyoming,New York,6082215.04,31772522.42,-78.22438529715151,42.702418174179655
2098,Polk,North Carolina,1380372.26,3067953.36,-82.16969653160294,35.27927499878694
2099,Martin,Kentucky,872929.52,77223.1,-82.51317565941869,37.80156662310847
2100,Monroe,Alabama,6932206.84,72299322.07,-87.36551196327648,31.5707922442709
2101,Perquimans,North Carolina,1644762.92,21504730.54,-76.44190503107394,36.206881086653944
2102,Pender,North Carolina,1792502.68,55107433.78,-77.90728335110543,34.525356765127
2103,Pitt,North Carolina,2334629.28,60280362.69,-77.37462932001164,35.59350643442637
2104,Person,North Carolina,3791182.49,33560467.3,-78.97172979174651,36.390118212604996
2105,Winneshiek,Iowa,12889237.1,52532284.79,-91.8436797533718,43.29066848664207
2106,Worth,Iowa,8753819.47,50047256.79,-93.26085654460988,43.37742375990789
2107,Salem,Virginia,0.0,809.09,-80.05557366874696,37.28654738685701
2108,Bullitt,Kentucky,1033624.34,9028069.5,-85.69577964540235,37.970027086216646
2109,Bracken,Kentucky,2264130.12,2338933.83,-84.09012183539224,38.68879447544731
2110,Boyle,Kentucky,2103687.08,11191390.65,-84.86690164559053,37.62438809417071
2111,Breckinridge,Kentucky,6877726.93,24301147.58,-86.42936860756956,37.77323504372689
2112,Breathitt,Kentucky,2005572.31,365575.98,-83.32404240739548,37.52159932183795
2113,Hancock,Indiana,4012298.18,36437545.15,-85.7732649233154,39.82354719609366
2115,Greene,Indiana,8222321.79,41982421.28,-86.96201167299228,39.036340826901416
2116,Hamilton,Indiana,3337035.59,33614741.19,-86.05203224652301,40.07248421625534
2117,Gibson,Indiana,6601316.64,55955745.47,-87.5845879365854,38.31181219332879
2118,Grant,Indiana,7272290.89,48172802.76,-85.65475030280491,40.515847506189594
2119,Caswell,North Carolina,4276039.59,28701729.5,-79.33367272913813,36.39336368268067
2120,Carteret,North Carolina,1802332.24,18695357.71,-76.67053392025606,34.83054217163868
2121,Chatham,North Carolina,5905451.49,58303482.52,-79.25534612809349,35.70270150789527
2122,Catawba,North Carolina,2475150.09,23255706.09,-81.21439432167715,35.66264419262277
2123,Cherokee,North Carolina,1552770.57,188752.0,-84.06353146630056,35.13384618614161
2124,Wabasha,Minnesota,8432419.44,10717678.24,-92.23027149109014,44.28427573566003
2125,Marshall,Indiana,6066703.94,49060332.93,-86.26176959806018,41.32486437783526
2126,Hopewell,Virginia,0.0,98801.4,-77.29861250341484,37.290993120570576
2127,Berkeley,South Carolina,694465.12,41789456.47,-79.95092952705978,33.1995972575528
2128,Audrain,Missouri,12522891.61,88569886.98,-91.84160533460788,39.21576382885696
2129,Beaufort,South Carolina,48996.61,10119586.14,-80.73764906233899,32.38595895811442
2130,Adair,Missouri,8798596.68,45172883.02,-92.60070345162875,40.19056911374137
2131,Weakley,Tennessee,4119875.88,53487876.0,-88.71774268819655,36.29827528735055
2132,Wayne,Tennessee,7940712.07,21228751.01,-87.78802231950422,35.23992856425003
2133,Williamson,Tennessee,3832950.59,19951737.73,-86.89859863776377,35.89377429176683
2134,White,Tennessee,3074686.17,17787835.78,-85.45519278789122,35.92636339784874
2135,Wilson,Tennessee,4613660.16,30256508.78,-86.2976029786351,36.15485556514565
2136,Stewart,Tennessee,2326468.43,5837829.97,-87.83852743695138,36.50117934521804
2137,Putnam,Missouri,9332426.03,36681338.17,-93.01607323252422,40.478886656992536
2138,Brown,Illinois,4188971.47,28578545.16,-90.75034495739767,39.961813395241954
2139,Ralls,Missouri,7425564.02,47522806.16,-91.5220249890286,39.52766460361057
2140,Randolph,Missouri,7405859.59,52675455.49,-92.4970866596878,39.44016036277304
2141,Reynolds,Missouri,6468743.14,5423792.58,-90.96908621643888,37.3623376630918
2142,Adams,Illinois,13606270.52,94262750.17,-91.18854571608726,39.9878513113983
2143,Alexander,Illinois,1471890.09,15106824.34,-89.33755304318274,37.19151490048265
2144,Fulton,New York,1673177.22,6630526.39,-74.42221021705384,43.11388064240384
2145,Bond,Illinois,6714623.73,47797560.8,-89.43554188484806,38.8867923374503
2146,Boone,Illinois,3728236.57,32480426.32,-88.82335668217212,42.323063337416436
2147,Waynesboro,Virginia,0.0,391230.68,-78.90143996990561,38.067209073799496
2148,Cleburne,Alabama,4086848.65,12242967.84,-85.51876627124935,33.67455924653288
2149,Choctaw,Alabama,5224835.52,56603201.12,-88.26319208629013,32.01961239141749
2150,Chilton,Alabama,5994764.78,41252108.19,-86.71882006139276,32.84786602509409
2151,Clay,Alabama,4349615.29,15738199.39,-85.86055294881595,33.2690871440562
