,name,state_name,dist_wind_,land_wind_,com_pv_tec,resid_pv_t,util_pv_te,longitude,latitude
1700,Wayne,Kentucky,3130163.58,3357913.34,11193.75,37829.8,7662327.93,-84.82854252429483,36.80128267221964
1701,Wolfe,Kentucky,1909613.29,1384603.57,4373.58,9176.48,159978.35,-83.49319553672872,37.739281999888654
1702,Whitley,Kentucky,3157692.21,2359304.09,68801.14,52448.75,2789243.5,-84.14517291512811,36.75812404141342
1703,Tensas,Louisiana,3122538.86,2959516.07,46456.36,10853.77,54640808.44,-91.34006485367041,32.001658768011765
1704,Woodford,Kentucky,1809712.04,2316649.94,88449.55,56695.95,14438008.6,-84.7434951756534,38.04230732122805
1705,Jasper,Indiana,9250325.03,9644315.45,111157.31,84588.78,70063027.91,-87.11615843815018,41.02295532574313
1706,Clark,Arkansas,5527385.54,5692979.94,57578.65,39561.66,70696131.07,-93.17640094133803,34.0509903043544
1707,Carroll,Arkansas,10015275.02,6963579.83,105635.04,69579.07,11997020.36,-93.53817418051206,36.34102429828686
1708,Chicot,Arkansas,4959698.93,5425665.07,52296.44,26521.24,70670798.64,-91.29394443787646,33.267335791286285
1709,Bradley,Arkansas,4677340.4,2788842.93,26534.2,26736.9,58647814.9,-92.16226295155025,33.4658861597987
1710,Calhoun,Arkansas,3663224.78,3026805.85,15252.08,12056.57,60952993.49,-92.50313866600688,33.55803555697038
1711,Chickasaw,Iowa,9924646.58,10556837.99,49281.96,40872.83,61169733.01,-92.31767082186005,43.060075788117516
1712,Cerro Gordo,Iowa,12050752.98,10401990.66,101726.06,115397.96,69490208.0,-93.26080763275426,43.081570361893014
1713,Cedar,Iowa,11446739.15,12068836.33,57803.16,54060.83,64125193.92,-91.13241037078072,41.7722664202305
1714,Lee,Kentucky,1646013.13,1247096.37,6548.92,11823.57,164758.14,-83.71632066967112,37.594724165188985
1715,Lawrence,Kentucky,4082299.96,2353962.8,25076.79,27658.74,253670.19,-82.73473849607774,38.06786353967428
1716,Laurel,Kentucky,3970866.78,3565561.48,93010.9,102243.76,9141066.35,-84.11775862096898,37.11064734322574
1717,Larue,Kentucky,3486848.1,3371368.99,39267.54,30529.1,21485053.8,-85.6979685464448,37.5457693483131
1718,Knox,Kentucky,2652449.01,1620509.59,26597.41,49361.67,2481993.43,-83.8539376510085,36.89067121570115
1719,Searcy,Arkansas,7891645.38,5057959.27,19143.21,20384.43,6849665.76,-92.69949419375443,35.91090670746337
1720,Warrick,Indiana,5052314.06,3613363.46,200730.02,181483.68,37084596.95,-87.27206145496817,38.09222614570816
1721,Branch,Michigan,10904098.72,3599741.61,246325.52,102352.95,49147983.29,-85.05905863235036,41.91619947499119
1722,Warren,Indiana,5908251.29,7062716.38,26286.87,25033.82,43731251.28,-87.35334746286904,40.34693379001182
1723,Calhoun,Michigan,13395986.84,3867053.07,343400.81,292337.84,60809642.55,-85.0055265590006,42.246523856367
1724,Wayne,Indiana,8546479.73,6564154.32,205869.91,172564.51,44012625.39,-85.00987001453603,39.864410142009845
1725,Cass,Michigan,9289236.78,4214800.02,104840.25,132968.97,43353744.0,-85.99352514676924,41.91538855838377
1726,Washington,Indiana,7741492.5,6007410.16,60409.53,57333.39,35364208.24,-86.10523552979284,38.5999614326209
1727,Randolph,Arkansas,6959796.24,6653417.19,54033.88,41692.82,43207582.33,-91.02774862139374,36.341504760329215
1728,St. Francis,Arkansas,6309724.94,6120668.87,69214.42,41074.1,72859825.82,-90.74775094099428,35.02200964599751
1729,Wells,Indiana,7270883.66,6906853.41,94925.84,78519.25,44608973.2,-85.22121449278369,40.72918765143592
1730,Saline,Arkansas,6607547.35,4271167.13,168318.44,291184.01,38788254.18,-92.6765770098411,34.64661780185656
1731,Drew,Arkansas,6010068.09,3188997.31,46288.38,33411.8,85469298.27,-91.72001126558621,33.589445641983566
1732,Lake,Indiana,11680323.7,2630330.86,1167265.17,1073821.84,32026899.03,-87.38214238502991,41.41673405842154
1733,Van Buren,Michigan,12410574.4,4109012.12,363364.77,159329.95,55628458.41,-86.01894502896498,42.25128838200439
1734,Sanilac,Michigan,18761953.75,13807704.28,350119.91,103526.48,106878504.1,-82.82016429541021,43.42356129982697
1735,Shiawassee,Michigan,12432900.03,5514832.58,176174.1,170961.47,56568392.33,-84.14673473137697,42.95371253927775
1736,Tuscola,Michigan,16377598.19,10368971.94,369579.32,134941.39,88749056.91,-83.41677902129936,43.46407545290502
1737,Gallatin,Illinois,3152620.63,4232723.85,32618.4,17282.88,29520116.48,-88.23045628624158,37.762750638807155
1738,Evangeline,Louisiana,6962352.38,4351001.49,90403.48,80623.21,69667562.85,-92.40591594126818,30.72894275847356
1739,Ford,Illinois,7615752.94,10154965.01,41204.51,44425.05,64328804.44,-88.22324238560432,40.59718819059985
1740,Fayette,Illinois,12894983.76,11669907.4,19258.78,55734.62,85816115.35,-89.02416496451245,39.00018813140973
1741,Fulton,Illinois,12585638.36,12518158.79,53976.59,104152.85,87913683.67,-90.20747524113514,40.472752872191464
1742,Franklin,Illinois,8550808.05,5684411.41,59357.02,108188.66,48122706.06,-88.92419835195616,37.99225236546832
1743,East Feliciana,Louisiana,3383203.1,1674519.82,6401.73,42619.9,41324586.19,-91.04544084913087,30.8450856449064
1744,Somerset,New Jersey,3182271.2,209310.89,921052.73,523049.32,9816760.54,-74.61635669653113,40.563615943015094
1745,Passaic,New Jersey,1930105.85,39393.76,1094196.97,498257.07,0.0,-74.3004355382645,41.033831855192375
1746,Mower,Minnesota,15449017.92,14504749.23,145957.4,98543.05,88933803.52,-92.75250318010008,43.67148163500205
1747,West Feliciana,Louisiana,2494181.5,1840075.95,4736.52,24832.6,29537696.19,-91.42010131329988,30.879782328762495
1748,Winn,Louisiana,5878082.51,2497104.44,130647.03,29312.95,60454090.93,-92.63675738574436,31.944261790012398
1749,West Carroll,Louisiana,5445594.1,2436384.78,184310.89,26703.64,44226031.74,-91.45667160935382,32.78866765850941
1750,Kent,Maryland,4581568.17,1770384.33,78612.93,48726.68,25634065.6,-76.03448236136904,39.25883971610541
1751,Howard,Maryland,3345468.68,1033308.87,1091394.73,457000.24,8641025.39,-76.93119773088276,39.25077055617223
1752,Harford,Maryland,5327717.81,2755789.47,824318.48,429478.21,12802654.77,-76.31865318652346,39.56280259534375
1753,Garrett,Maryland,10448102.41,5307150.05,178310.79,61792.2,4647334.26,-79.27386784879192,39.52856575729447
1754,Gloucester,New Jersey,5588385.19,276243.21,709221.44,559440.72,20306059.3,-75.13731879162194,39.71383654742267
1755,Essex,New Jersey,1763713.81,0.0,1633666.33,455785.6,0.0,-74.24839282508971,40.788230582739764
1756,Cumberland,New Jersey,6407514.94,799144.02,419121.05,262140.89,33044355.59,-75.11062589257524,39.37325865703327
1757,Marshall,Alabama,8234972.23,4565800.28,320280.97,201241.53,36416254.67,-86.30665313441929,34.36696571041424
1758,Clarendon,South Carolina,6554920.84,796613.45,40902.25,59863.4,52737808.58,-80.21638684577023,33.665824727393854
1759,Marengo,Alabama,6359372.7,4862094.49,78412.02,46260.1,79069085.03,-87.78950449663273,32.24762349763301
1760,Hunterdon,New Jersey,6519259.89,1329916.25,379829.25,268331.13,19163849.92,-74.91224022244491,40.5672029289045
1761,Pickaway,Ohio,5969255.01,6663350.81,52791.67,128397.79,57892272.27,-83.0243564596032,39.64192275673972
1762,Paulding,Ohio,8679609.9,8268209.32,144093.87,49958.67,51293815.9,-84.58019530702593,41.11660951720678
1763,Cherokee,South Carolina,3899228.75,2588128.5,118678.53,100375.86,25712111.38,-81.62036037349499,35.04821990756999
1764,Perry,Ohio,5811972.89,4765250.11,140566.68,77561.5,10980629.32,-82.23612079429753,39.7370806653696
1765,Noble,Ohio,4901970.01,3807798.45,9767.83,31132.66,2025229.31,-81.45552985658337,39.76592093100577
1766,Ottawa,Ohio,7261826.32,2922805.02,189719.51,119219.75,25868212.09,-83.14460060498777,41.537789599979504
1767,Lamar,Alabama,6045491.21,3907721.76,38939.3,34579.9,23282830.37,-88.09689994779755,33.779209802818514
1768,Lauderdale,Alabama,8066323.48,5758148.88,207015.27,232538.39,51401012.45,-87.65443400051778,34.9015315393913
1769,Jackson,Alabama,10249987.28,6990393.03,139653.6,108000.62,54746631.97,-85.99929213547038,34.779396376249366
1770,Chester,South Carolina,4426497.9,4191134.55,63386.34,63266.36,44176898.59,-81.15951251269311,34.69203991965846
1771,Jefferson,Alabama,12244846.35,4686747.11,2291011.29,1289516.54,19945014.9,-86.89649138085609,33.5543162970678
1772,Wayne,North Carolina,6852227.18,2035185.14,257483.69,201299.53,54283507.38,-78.00404193102115,35.36380145308476
1773,Wilkes,North Carolina,5168630.56,3502568.56,157456.47,163530.76,9110619.67,-81.16387185944906,36.20650239237885
1774,Wilson,North Carolina,5065686.0,1241586.41,425512.52,141968.55,34597065.5,-77.91847233495278,35.704835848138124
1775,Yadkin,North Carolina,2336701.84,3093126.67,98413.5,84147.21,22888867.96,-80.66536265917544,36.16051428403517
1776,Yancey,North Carolina,2067525.83,819495.99,17383.15,36739.51,0.0,-82.30758312672542,35.89889094223967
1777,Johnson,Indiana,7157881.43,3330031.72,251811.86,318267.6,33062258.52,-86.10164209331329,39.48995456796831
1778,Jackson,Kentucky,3283971.4,2817245.31,8689.69,26540.39,503778.68,-84.00577512962197,37.41977625171661
1779,Owen,Indiana,5581959.91,4563587.48,43421.05,55177.29,27358866.82,-86.83766896192118,39.31284081393962
1780,Phillips,Arkansas,5810951.06,7115224.95,63460.0,36278.07,78951694.19,-90.84801133236536,34.428272070519974
1781,Perry,Arkansas,3157559.13,3764363.16,13807.2,21656.88,16279570.63,-92.93147454893665,34.94738010671722
1782,Virginia Beach,Virginia,3542140.56,15441.36,985323.78,718582.11,5679405.81,-76.05899064175696,36.753400410633
1783,Ouachita,Arkansas,5671049.28,2402494.32,71323.26,62273.01,54640779.61,-92.88198437270506,33.593346755245534
1784,Newton,Arkansas,8226442.96,2807467.01,10829.03,22517.73,890594.97,-93.21787318651889,35.91997017113195
1785,Pike,Arkansas,3819869.11,5447120.46,34787.24,22999.79,37149377.79,-93.65640627650461,34.16358798142946
1786,Tipton,Indiana,6231710.39,5729028.54,99522.39,47942.62,33500275.69,-86.05187075049231,40.31135078402688
1787,Steuben,Indiana,6737130.38,1121450.53,99185.38,82464.01,26658152.87,-85.00077287237092,41.64387697185854
1788,Allegan,Michigan,16149741.62,6638318.21,400962.88,254187.63,75613285.26,-85.88835815320034,42.59128028146258
1789,Sullivan,Indiana,7267438.15,7213031.16,90573.64,47911.66,52580644.71,-87.4145749192305,39.08878752201956
1790,Switzerland,Indiana,2295562.88,2438309.62,11652.05,23132.94,12770119.03,-85.03696972961231,38.826138413840205
1791,Tippecanoe,Indiana,9206864.48,7106591.03,302540.52,302964.75,54407179.7,-86.89413228933772,40.38861259213323
1792,Noxubee,Mississippi,4852093.94,2964345.61,40435.44,19369.45,62047592.28,-88.56978599556643,33.11013468343387
1793,Lawrence,Tennessee,10237098.28,7315673.72,86007.3,98791.88,40815522.16,-87.39558116391618,35.217284544991294
1794,Coffee,Tennessee,5782922.45,3256327.62,111530.7,118420.63,34939233.11,-86.07479843895042,35.490621362679796
1795,Frederick,Maryland,11884256.67,4070974.48,691162.02,449430.45,26066781.96,-77.39786860401654,39.47231407237318
1796,Mercer,Missouri,4565585.24,8391808.31,3067.23,11286.86,37985533.64,-93.568558217435,40.422316302988584
1797,Marion,Missouri,7446107.35,6281868.87,140961.55,64599.72,43147337.05,-91.62239647306171,39.80594752194211
1798,Maries,Missouri,7836919.86,6839617.77,40153.94,25377.97,21530866.67,-91.92488004804694,38.16161494417526
1799,Madison,Missouri,5990459.36,3870368.02,20489.83,33096.55,8494760.82,-90.34502323351344,37.478093592151346
1800,Macon,Missouri,11425987.04,13214929.91,44381.12,42295.72,79196296.78,-92.56459864585551,39.8308010845961
1801,Cumberland,Maine,11676050.98,3047262.64,813653.37,438060.18,35383860.85,-70.41061355577872,43.84873636348524
1802,Baltimore,Maryland,8116473.84,3011031.82,2519993.36,1267798.68,11166155.73,-76.64388570563861,39.466224269093296
1803,Marion,Mississippi,4543912.72,2846336.7,74350.1,59155.56,46848888.13,-89.82244608777935,31.230800374399074
1804,Pike,Illinois,10318711.45,11765631.92,43388.09,47896.16,79716507.63,-90.88627605304492,39.622500665580155
1805,Allegany,Maryland,4357084.21,1851538.81,200619.2,142698.74,1313647.46,-78.69895932174543,39.62150367136764
1806,Anne Arundel,Maryland,4216215.18,642664.2,1827075.27,989480.33,13993419.54,-76.61231341630113,39.00594299690801
1807,Perry,Illinois,6377280.28,6426606.85,34422.4,54305.29,51055238.62,-89.36705119298131,38.08380784772802
1808,Piatt,Illinois,6400814.02,8489914.92,29737.45,57095.3,56989941.47,-88.59110220288589,40.010369604483365
1809,Neshoba,Mississippi,6379888.33,2972780.98,73599.97,61028.99,45438657.71,-89.11756394464079,32.753500628318804
1810,Ogle,Illinois,14758107.3,12677984.85,463368.71,139373.36,85130749.31,-89.32064480800955,42.042632554507
1811,Calvert,Maryland,3300186.58,761316.53,153739.96,236545.21,12020738.12,-76.56709243846798,38.55149593530197
1812,Peoria,Illinois,11563306.72,7883919.57,158644.57,402835.8,59433036.12,-89.7599721742649,40.78807453838512
1813,Vernon,Wisconsin,13433991.73,9795662.22,52902.63,68919.09,12747391.78,-90.8343996234808,43.59387228084502
1814,Walworth,Wisconsin,12359598.56,5964579.07,265606.43,247955.5,55078722.72,-88.5419277689441,42.66846766524769
1815,Hudson,New Jersey,1327469.55,0.0,946252.98,94095.59,0.0,-74.07719377940427,40.741026497616666
1816,Bienville,Louisiana,6331959.09,4483174.12,92239.25,30627.27,71995084.78,-93.05597853828476,32.34722224931064
1817,Cook,Illinois,28379106.83,17857.66,11045905.7,5004416.58,6307874.27,-87.81674652332612,41.840124926307226
1818,Crawford,Illinois,8000183.79,6328846.29,31791.47,57787.32,54014453.65,-87.759507163401,39.00270978265828
1819,Cumberland,Illinois,7275937.02,6561551.54,23314.46,33339.35,42511321.91,-88.24028443702571,39.27330252260858
1820,Union,New Jersey,1018902.56,0.0,1289691.3,452819.42,0.0,-74.31030721060566,40.66004906567877
1821,DeKalb,Illinois,13477933.16,10639958.69,477470.99,188855.26,77280668.8,-88.7703211606898,41.89353443809537
1822,De Witt,Illinois,6780778.67,7798083.7,23105.51,55520.52,49969128.27,-88.90409136287404,40.17463429695591
1823,East Carroll,Louisiana,2717455.46,4197672.15,98235.15,12430.22,48206948.24,-91.23504784605298,32.73259561997909
1824,Sussex,New Jersey,6022672.29,300295.57,341454.18,383570.02,3143361.86,-74.69035346187074,41.13942140154878
1825,Salem,New Jersey,5330624.75,1148360.87,200712.62,139179.31,25967547.89,-75.34865834602157,39.58728845037686
1826,Miami,Ohio,8288370.05,4434098.68,364316.84,252237.59,46361301.38,-84.22896072354916,40.05348051175085
1827,Colleton,South Carolina,7788377.26,834869.74,61108.3,63404.37,64623412.55,-80.66690901529242,32.86393080904457
1828,Medina,Ohio,6868300.14,2732768.56,363309.96,397067.17,36007243.18,-81.89968766236889,41.117590106314246
1829,Marion,Ohio,7333245.09,6397278.75,199095.97,154998.81,46752152.35,-83.16083177919002,40.5872000225026
1830,Mercer,Ohio,11715532.41,8749396.58,168809.13,103715.35,55577010.73,-84.62935168845064,40.53999444545073
1831,Meigs,Ohio,5105673.63,4087009.06,39594.96,45076.72,4690131.55,-82.02289719958675,39.08207768926528
1832,Escambia,Alabama,6284754.08,5539122.01,126103.98,82015.5,81404656.39,-87.16157587604597,31.12614019849391
1833,Elmore,Alabama,5103262.76,4089342.44,191607.34,186699.73,50735772.01,-86.14915662298749,32.596647844054594
1834,Fayette,Alabama,6283063.07,4520616.75,79332.61,36977.7,19108342.0,-87.73885188435122,33.72122215334632
1835,Etowah,Alabama,5871740.51,3420245.86,436333.35,235473.66,28123378.83,-86.03481911696238,34.045267396093784
1836,Franklin,Alabama,8324842.23,6389197.94,144250.67,64370.0,30433130.02,-87.84382962110273,34.44165971164125
